id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
H196,71,Hospital,53,W16,1,1,W16,1,1,Unmatched,0,0,Unmatched,0,0,W16,1,1,W16,1,1,0,0,193,193,0,0
H128,71,Hospital,54,W75,2,1,W75,2,1,Unmatched,0,0,Unmatched,0,0,W75,2,1,W75,2,1,0,0,193,193,0,0
H160,71,Hospital,55,W98,1,1,W98,1,1,Unmatched,0,0,Unmatched,0,0,W98,1,1,W98,1,1,0,0,193,193,0,0
H166,71,Hospital,56,W27,3,3,W27,3,3,Unmatched,0,0,Unmatched,0,0,W27,3,3,W27,3,3,0,0,193,193,0,0
H65,71,Hospital,57,W35,1,1,W35,1,1,Unmatched,0,0,Unmatched,0,0,W35,1,1,W35,1,1,0,0,193,193,0,0
H44,71,Hospital,58,W180,1,1,W180,1,1,Unmatched,0,0,Unmatched,0,0,W180,1,1,W180,1,1,0,0,193,193,0,0
H191,71,Hospital,59,W45,1,1,W45,1,1,Unmatched,0,0,Unmatched,0,0,W45,1,1,W45,1,1,0,0,193,193,0,0
H124,71,Hospital,60,W67,1,1,W67,1,1,Unmatched,0,0,Unmatched,0,0,W67,1,1,W67,1,1,0,0,193,193,0,0
H84,71,Hospital,61,W50,1,1,W50,1,1,Unmatched,0,0,Unmatched,0,0,W50,1,1,W50,1,1,0,0,193,193,0,0
H113,71,Hospital,62,W188,2,2,W188,2,2,Unmatched,0,0,Unmatched,0,0,W188,2,2,W188,2,2,0,0,193,193,0,0
H80,71,Hospital,63,W72,3,3,W72,3,3,Unmatched,0,0,Unmatched,0,0,W72,3,3,W72,3,3,0,0,193,193,0,0
H57,71,Hospital,64,W1,2,2,W1,2,2,Unmatched,0,0,Unmatched,0,0,W1,2,2,W1,2,2,0,0,193,193,0,0
H105,71,Hospital,65,W177,1,1,W177,1,1,Unmatched,0,0,Unmatched,0,0,W177,1,1,W177,1,1,0,0,193,193,0,0
H188,71,Hospital,66,W89,1,1,W89,1,1,Unmatched,0,0,Unmatched,0,0,W89,1,1,W89,1,1,0,0,193,193,0,0
H134,71,Hospital,67,W196,1,1,W196,1,1,Unmatched,0,0,Unmatched,0,0,W196,1,1,W196,1,1,0,0,193,193,0,0
H18,71,Hospital,68,W128,3,3,W128,3,3,Unmatched,0,0,Unmatched,0,0,W128,3,3,W128,3,3,0,0,193,193,0,0
H192,71,Hospital,69,W51,2,1,W51,2,1,Unmatched,0,0,Unmatched,0,0,W51,2,1,W51,2,1,0,0,193,193,0,0
H41,71,Hospital,70,W194,1,1,W194,1,1,Unmatched,0,0,Unmatched,0,0,W194,1,1,W194,1,1,0,0,193,193,0,0
H64,71,Hospital,71,W52,1,1,W52,1,1,Unmatched,0,0,Unmatched,0,0,W52,1,1,W52,1,1,0,0,193,193,0,0
H102,71,Hospital,72,W106,1,1,W106,1,1,Unmatched,0,0,Unmatched,0,0,W106,1,1,W106,1,1,0,0,193,193,0,0
H14,71,Hospital,73,W66,1,1,W66,1,1,Unmatched,0,0,Unmatched,0,0,W66,1,1,W66,1,1,0,0,193,193,0,0
H75,71,Hospital,74,W146,2,2,W146,2,2,Unmatched,0,0,Unmatched,0,0,W146,2,2,W146,2,2,0,0,193,193,0,0
H117,71,Hospital,75,W58,1,1,W58,1,1,Unmatched,0,0,Unmatched,0,0,W58,1,1,W58,1,1,0,0,193,193,0,0
H180,71,Hospital,76,W186,1,-1,W186,1,-1,Unmatched,0,0,Unmatched,0,0,W48,2,1,W48,2,1,1,1,193,193,0,0
H28,71,Hospital,77,W86,2,2,W86,2,2,Unmatched,0,0,Unmatched,0,0,W86,2,2,W86,2,2,0,0,193,193,0,0
H81,71,Hospital,78,W76,1,1,W76,1,1,Unmatched,0,0,Unmatched,0,0,W76,1,1,W76,1,1,0,0,193,193,0,0
H197,71,Hospital,79,W117,6,3,W117,6,3,Unmatched,0,0,Unmatched,0,0,W117,6,3,W117,6,3,0,0,193,193,0,0
H199,71,Hospital,80,W195,1,1,W195,1,1,Unmatched,0,0,Unmatched,0,0,W195,1,1,W195,1,1,0,0,193,193,0,0
H150,71,Hospital,81,W25,2,2,W25,2,2,Unmatched,0,0,Unmatched,0,0,W25,2,2,W25,2,2,0,0,193,193,0,0
H88,71,Hospital,82,W17,1,1,W17,1,1,Unmatched,0,0,Unmatched,0,0,W17,1,1,W17,1,1,0,0,193,193,0,0
H182,71,Hospital,83,W2,4,4,W2,4,4,Unmatched,0,0,Unmatched,0,0,W2,4,4,W2,4,4,0,0,193,193,0,0
H165,71,Hospital,84,W109,3,2,W109,3,2,Unmatched,0,0,Unmatched,0,0,W109,3,2,W109,3,2,0,0,193,193,0,0
H143,71,Hospital,85,W24,3,2,W24,3,2,Unmatched,0,0,Unmatched,0,0,W24,3,2,W24,3,2,0,0,193,193,0,0
H11,71,Hospital,86,W166,1,1,W166,1,1,Unmatched,0,0,Unmatched,0,0,W166,1,1,W166,1,1,0,0,193,193,0,0
H17,71,Hospital,87,W120,1,1,W120,1,1,Unmatched,0,0,Unmatched,0,0,W120,1,1,W120,1,1,0,0,193,193,0,0
H174,71,Hospital,88,W130,1,1,W130,1,1,Unmatched,0,0,Unmatched,0,0,W130,1,1,W130,1,1,0,0,193,193,0,0
H149,71,Hospital,89,W113,2,2,W113,2,2,Unmatched,0,0,Unmatched,0,0,W113,2,2,W113,2,2,0,0,193,193,0,0
H106,71,Hospital,90,W108,1,1,W108,1,1,Unmatched,0,0,Unmatched,0,0,W108,1,1,W108,1,1,0,0,193,193,0,0
H15,71,Hospital,91,W199,3,2,W199,3,2,Unmatched,0,0,Unmatched,0,0,W199,3,2,W199,3,2,0,0,193,193,0,0
H85,71,Hospital,92,W44,1,1,W44,1,1,Unmatched,0,0,Unmatched,0,0,W44,1,1,W44,1,1,0,0,193,193,0,0
H164,71,Hospital,93,W164,2,2,W164,2,2,Unmatched,0,0,Unmatched,0,0,W164,2,2,W164,2,2,0,0,193,193,0,0
H79,71,Hospital,94,W100,5,4,W100,5,4,Unmatched,0,0,Unmatched,0,0,W100,5,4,W100,5,4,0,0,193,193,0,0
H5,71,Hospital,95,W162,3,3,W162,3,3,Unmatched,0,0,Unmatched,0,0,W162,3,3,W162,3,3,0,0,193,193,0,0
H131,71,Hospital,96,W77,1,1,W77,1,1,Unmatched,0,0,Unmatched,0,0,W77,1,1,W77,1,1,0,0,193,193,0,0
H183,71,Hospital,97,W12,2,2,W12,2,2,Unmatched,0,0,Unmatched,0,0,W12,2,2,W12,2,2,0,0,193,193,0,0
H187,71,Hospital,98,W145,1,1,W145,1,1,Unmatched,0,0,Unmatched,0,0,W145,1,1,W145,1,1,0,0,193,193,0,0
H178,71,Hospital,99,W173,2,1,W173,2,1,Unmatched,0,0,Unmatched,0,0,W173,2,1,W173,2,1,0,0,193,193,0,0
H72,71,Hospital,100,W61,3,3,W61,3,3,Unmatched,0,0,Unmatched,0,0,W61,3,3,W61,3,3,0,0,193,193,0,0
H20,71,Hospital,101,W137,3,3,W137,3,3,Unmatched,0,0,Unmatched,0,0,W137,3,3,W137,3,3,0,0,193,193,0,0
H121,71,Hospital,102,W64,2,2,W64,2,2,Unmatched,0,0,Unmatched,0,0,W64,2,2,W64,2,2,0,0,193,193,0,0
H109,71,Hospital,103,W167,1,-1,W167,1,-1,Unmatched,0,0,Unmatched,0,0,W124,2,1,W124,2,1,1,1,193,193,0,0
H91,71,Hospital,104,W54,2,2,W54,2,2,Unmatched,0,0,Unmatched,0,0,W54,2,2,W54,2,2,0,0,193,193,0,0
H110,71,Hospital,105,W190,1,1,W190,1,1,Unmatched,0,0,Unmatched,0,0,W190,1,1,W190,1,1,0,0,193,193,0,0
H16,71,Hospital,106,W19,2,2,W19,2,2,Unmatched,0,0,Unmatched,0,0,W19,2,2,W19,2,2,0,0,193,193,0,0
H181,71,Hospital,107,W59,2,1,W59,2,1,Unmatched,0,0,Unmatched,0,0,W59,2,1,W59,2,1,0,0,193,193,0,0
H184,71,Hospital,108,W148,2,2,W148,2,2,Unmatched,0,0,Unmatched,0,0,W148,2,2,W148,2,2,0,0,193,193,0,0
H135,71,Hospital,109,W192,2,1,W192,2,1,Unmatched,0,0,Unmatched,0,0,W192,2,1,W192,2,1,0,0,193,193,0,0
H145,71,Hospital,110,W157,1,1,W157,1,1,Unmatched,0,0,Unmatched,0,0,W157,1,1,W157,1,1,0,0,193,193,0,0
H50,71,Hospital,111,W155,1,1,W155,1,1,Unmatched,0,0,Unmatched,0,0,W155,1,1,W155,1,1,0,0,193,193,0,0
H68,71,Hospital,112,W136,1,1,W136,1,1,Unmatched,0,0,Unmatched,0,0,W136,1,1,W136,1,1,0,0,193,193,0,0
H8,71,Hospital,113,W200,5,4,W200,5,4,Unmatched,0,0,Unmatched,0,0,W200,5,4,W200,5,4,0,0,193,193,0,0
H87,71,Hospital,114,W57,3,3,W57,3,3,Unmatched,0,0,Unmatched,0,0,W57,3,3,W57,3,3,0,0,193,193,0,0
H1,71,Hospital,115,W68,2,2,W68,2,2,Unmatched,0,0,Unmatched,0,0,W68,2,2,W68,2,2,0,0,193,193,0,0
H3,71,Hospital,116,W42,1,1,W42,1,1,Unmatched,0,0,Unmatched,0,0,W42,1,1,W42,1,1,0,0,193,193,0,0
H74,71,Hospital,117,W63,1,1,W63,1,1,Unmatched,0,0,Unmatched,0,0,W63,1,1,W63,1,1,0,0,193,193,0,0
H148,71,Hospital,118,W78,3,1,W78,3,1,Unmatched,0,0,Unmatched,0,0,W78,3,1,W78,3,1,0,0,193,193,0,0
H144,71,Hospital,119,W189,7,-1,W189,7,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,83,83,193,193,0,0
H10,71,Hospital,120,W122,7,5,W122,7,5,Unmatched,0,0,Unmatched,0,0,W122,7,5,W122,7,5,0,0,193,193,0,0
H129,71,Hospital,121,W127,1,1,W127,1,1,Unmatched,0,0,Unmatched,0,0,W127,1,1,W127,1,1,0,0,193,193,0,0
H176,71,Hospital,122,W187,1,1,W187,1,1,Unmatched,0,0,Unmatched,0,0,W187,1,1,W187,1,1,0,0,193,193,0,0
H96,71,Hospital,123,W5,2,2,W5,2,2,Unmatched,0,0,Unmatched,0,0,W5,2,2,W5,2,2,0,0,193,193,0,0
H7,71,Hospital,124,W30,1,1,W30,1,1,Unmatched,0,0,Unmatched,0,0,W30,1,1,W30,1,1,0,0,193,193,0,0
H37,71,Hospital,125,W69,5,5,W69,5,5,Unmatched,0,0,Unmatched,0,0,W69,5,5,W69,5,5,0,0,193,193,0,0
H175,71,Hospital,126,W126,1,1,W126,1,1,Unmatched,0,0,Unmatched,0,0,W126,1,1,W126,1,1,0,0,193,193,0,0
H133,71,Hospital,127,W73,4,3,W73,4,3,Unmatched,0,0,Unmatched,0,0,W73,4,3,W73,4,3,0,0,193,193,0,0
H132,71,Hospital,128,W104,11,-1,W104,11,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,74,74,193,193,0,0
H58,71,Hospital,129,W26,5,4,W26,5,4,Unmatched,0,0,Unmatched,0,0,W26,5,4,W26,5,4,0,0,193,193,0,0
H104,71,Hospital,130,W181,7,-1,W181,7,-1,Unmatched,0,0,Unmatched,0,0,W185,1,1,W185,1,1,0,0,193,193,0,0
H69,71,Hospital,131,W46,1,1,W46,1,1,Unmatched,0,0,Unmatched,0,0,W46,1,1,W46,1,1,0,0,193,193,0,0
H99,71,Hospital,132,W48,2,2,W48,2,2,Unmatched,0,0,Unmatched,0,0,W125,5,5,W125,5,5,0,0,193,193,0,0
H141,71,Hospital,133,W105,1,1,W105,1,1,Unmatched,0,0,Unmatched,0,0,W105,1,1,W105,1,1,0,0,193,193,0,0
H40,71,Hospital,134,W60,1,-1,W60,1,-1,Unmatched,0,0,Unmatched,0,0,W36,2,1,W36,2,1,1,1,193,193,0,0
H59,71,Hospital,135,W185,9,-1,W185,9,-1,Unmatched,0,0,Unmatched,0,0,W189,3,2,W189,3,2,0,0,193,193,0,0
H29,71,Hospital,136,W101,2,1,W101,2,1,Unmatched,0,0,Unmatched,0,0,W101,2,1,W101,2,1,0,0,193,193,0,0
H53,71,Hospital,137,W74,3,2,W74,3,2,Unmatched,0,0,Unmatched,0,0,W74,3,2,W74,3,2,0,0,193,193,0,0
H114,71,Hospital,138,W29,5,4,W29,5,4,Unmatched,0,0,Unmatched,0,0,W29,5,4,W29,5,4,0,0,193,193,0,0
H78,71,Hospital,139,W36,2,1,W36,2,1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,61,61,193,193,0,0
H83,71,Hospital,140,W11,2,2,W11,2,2,Unmatched,0,0,Unmatched,0,0,W11,2,2,W11,2,2,0,0,193,193,0,0
H119,71,Hospital,141,W182,4,1,W182,4,1,Unmatched,0,0,Unmatched,0,0,W169,7,3,W169,7,3,0,0,193,193,0,0
H71,71,Hospital,142,W121,12,-1,W121,12,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,61,61,193,193,0,0
H92,71,Hospital,143,W112,1,1,W112,1,1,Unmatched,0,0,Unmatched,0,0,W112,1,1,W112,1,1,0,0,193,193,0,0
H111,71,Hospital,144,W152,5,3,W152,5,3,Unmatched,0,0,Unmatched,0,0,W152,5,3,W152,5,3,0,0,193,193,0,0
H43,71,Hospital,145,W147,9,-1,W147,9,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,59,59,193,193,0,0
H89,71,Hospital,146,W118,1,-1,W118,1,-1,Unmatched,0,0,Unmatched,0,0,W182,2,1,W182,2,1,1,1,193,193,0,0
H140,71,Hospital,147,W169,15,-1,W169,15,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,55,55,193,193,0,0
H30,71,Hospital,148,W92,5,3,W92,5,3,Unmatched,0,0,Unmatched,0,0,W92,5,3,W92,5,3,0,0,193,193,0,0
H116,71,Hospital,149,W81,3,2,W81,3,2,Unmatched,0,0,Unmatched,0,0,W81,3,2,W81,3,2,0,0,193,193,0,0
H127,71,Hospital,150,W161,1,1,W161,1,1,Unmatched,0,0,Unmatched,0,0,W161,1,1,W161,1,1,0,0,193,193,0,0
H112,71,Hospital,151,W142,3,3,W142,3,3,Unmatched,0,0,Unmatched,0,0,W142,3,3,W142,3,3,0,0,193,193,0,0
H70,71,Hospital,152,W165,4,2,W165,4,2,Unmatched,0,0,Unmatched,0,0,W165,4,2,W165,4,2,0,0,193,193,0,0
H139,71,Hospital,153,W193,1,1,W193,1,1,Unmatched,0,0,Unmatched,0,0,W193,1,1,W193,1,1,0,0,193,193,0,0
H163,71,Hospital,154,W197,5,3,W197,5,3,Unmatched,0,0,Unmatched,0,0,W197,5,3,W197,5,3,1,1,193,193,0,0
H142,71,Hospital,155,W163,15,-1,W163,15,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,52,52,193,193,0,0
H167,71,Hospital,156,W20,3,3,W20,3,3,Unmatched,0,0,Unmatched,0,0,W20,3,3,W20,3,3,0,0,193,193,0,0
H35,71,Hospital,157,W135,1,1,W135,1,1,Unmatched,0,0,Unmatched,0,0,W135,1,1,W135,1,1,0,0,193,193,0,0
H115,71,Hospital,158,W99,3,2,W99,3,2,Unmatched,0,0,Unmatched,0,0,W99,3,2,W99,3,2,0,0,193,193,0,0
H136,71,Hospital,159,W150,4,2,W150,4,2,Unmatched,0,0,Unmatched,0,0,W150,4,2,W150,4,2,0,0,193,193,0,0
H157,71,Hospital,160,W103,2,2,W103,2,2,Unmatched,0,0,Unmatched,0,0,W103,2,2,W103,2,2,0,0,193,193,0,0
H177,71,Hospital,161,W132,9,3,W132,9,3,Unmatched,0,0,Unmatched,0,0,W132,9,3,W132,9,3,0,0,193,193,0,0
H170,71,Hospital,162,W143,1,1,W143,1,1,Unmatched,0,0,Unmatched,0,0,W143,1,1,W143,1,1,0,0,193,193,0,0
H153,71,Hospital,163,W141,2,1,W141,2,1,Unmatched,0,0,Unmatched,0,0,W141,2,1,W141,2,1,0,0,193,193,0,0
H171,71,Hospital,164,W129,1,1,W129,1,1,Unmatched,0,0,Unmatched,0,0,W129,1,1,W129,1,1,0,0,193,193,0,0
H118,71,Hospital,165,W14,1,1,W14,1,1,Unmatched,0,0,Unmatched,0,0,W14,1,1,W14,1,1,0,0,193,193,0,0
H2,71,Hospital,166,W119,6,3,W119,6,3,Unmatched,0,0,Unmatched,0,0,W119,6,3,W119,6,3,0,0,193,193,0,0
H162,71,Hospital,167,W139,6,4,W139,6,4,Unmatched,0,0,Unmatched,0,0,W139,6,4,W139,6,4,0,0,193,193,0,0
H76,71,Hospital,168,W53,10,-1,W53,10,-1,Unmatched,0,0,Unmatched,0,0,W174,9,5,W174,9,5,0,0,193,193,0,0
H54,71,Hospital,169,W110,9,4,W110,9,4,Unmatched,0,0,Unmatched,0,0,W110,9,4,W110,9,4,0,0,193,193,0,0
H198,71,Hospital,170,W65,2,2,W65,2,2,Unmatched,0,0,Unmatched,0,0,W65,2,2,W65,2,2,0,0,193,193,0,0
H120,71,Hospital,171,W184,10,-1,W184,10,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,41,41,193,193,0,0
H108,71,Hospital,172,W79,9,-1,W79,9,-1,Unmatched,0,0,Unmatched,0,0,W121,17,3,W121,17,3,1,1,193,193,0,0
H52,71,Hospital,173,W123,6,-1,W123,6,-1,Unmatched,0,0,Unmatched,0,0,W181,3,1,W181,3,1,0,0,193,193,0,0
H146,71,Hospital,174,W107,7,-1,W107,7,-1,Unmatched,0,0,Unmatched,0,0,W104,12,3,W104,12,3,2,2,193,193,0,0
H90,71,Hospital,175,W97,8,2,W97,8,2,Unmatched,0,0,Unmatched,0,0,W97,8,2,W97,8,2,0,0,193,193,0,0
H13,71,Hospital,176,W174,13,-1,W174,13,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,33,33,193,193,0,0
H168,71,Hospital,177,W170,26,-1,W170,26,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,32,32,193,193,0,0
H22,71,Hospital,178,W124,6,-1,W124,6,-1,Unmatched,0,0,Unmatched,0,0,W43,19,4,W43,19,4,3,3,193,193,0,0
H161,71,Hospital,179,W191,3,1,W191,3,1,Unmatched,0,0,Unmatched,0,0,W191,3,1,W191,3,1,0,0,193,193,0,0
H169,71,Hospital,180,W71,18,-1,W71,18,-1,Unmatched,0,0,Unmatched,0,0,W53,26,4,W53,26,4,3,3,193,193,0,0
H101,71,Hospital,181,W56,38,-1,W56,38,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,30,30,193,193,0,0
H42,71,Hospital,182,W23,10,-1,W23,10,-1,Unmatched,0,0,Unmatched,0,0,W114,16,2,W114,16,2,3,3,193,193,0,0
H189,71,Hospital,183,W102,6,-1,W102,6,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,29,29,193,193,0,0
H48,71,Hospital,184,W41,4,1,W41,4,1,Unmatched,0,0,Unmatched,0,0,W41,4,1,W41,4,1,1,1,193,193,0,0
H173,71,Hospital,185,W175,25,-1,W175,25,-1,Unmatched,0,0,Unmatched,0,0,W90,28,3,W90,28,3,4,4,193,193,0,0
H27,71,Hospital,186,W49,5,1,W49,5,1,Unmatched,0,0,Unmatched,0,0,W49,5,1,W49,5,1,1,1,193,193,0,0
H55,71,Hospital,187,W21,1,-1,W21,1,-1,Unmatched,0,0,Unmatched,0,0,W159,13,1,W159,13,1,2,2,193,193,0,0
H93,71,Hospital,188,W114,10,2,W114,10,2,Unmatched,0,0,Unmatched,0,0,W170,1,1,W170,1,1,0,0,193,193,0,0
H66,71,Hospital,189,W90,32,5,W90,32,5,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,24,24,193,193,0,0
H100,71,Hospital,190,W62,5,2,W62,5,2,Unmatched,0,0,Unmatched,0,0,W62,5,2,W62,5,2,0,0,193,193,0,0
H122,71,Hospital,191,W32,19,4,W32,19,4,Unmatched,0,0,Unmatched,0,0,W32,19,4,W32,19,4,3,3,193,193,0,0
H26,71,Hospital,192,W116,4,-1,W116,4,-1,Unmatched,0,0,Unmatched,0,0,W84,37,4,W84,37,4,3,3,193,193,0,0
H61,71,Hospital,193,W80,21,2,W80,21,2,Unmatched,0,0,Unmatched,0,0,W80,21,2,W80,21,2,2,2,193,193,0,0
H77,71,Hospital,194,W159,93,-1,W159,93,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,20,20,193,193,0,0
H94,71,Hospital,195,W43,27,4,W43,27,4,Unmatched,0,0,Unmatched,0,0,W140,40,5,W140,40,5,4,4,193,193,0,0
H12,71,Hospital,196,W134,20,1,W134,20,1,Unmatched,0,0,Unmatched,0,0,W134,20,1,W134,20,1,1,1,193,193,0,0
H47,71,Hospital,197,W140,29,-1,W140,29,-1,Unmatched,0,0,Unmatched,0,0,W87,56,4,W87,56,4,5,5,193,193,0,0
H195,71,Hospital,198,W125,25,-1,W125,25,-1,Unmatched,0,0,Unmatched,0,0,W163,32,3,W163,32,3,3,3,193,193,0,0
H95,71,Hospital,199,W84,148,-1,W84,148,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,16,16,193,193,0,0
H56,71,Hospital,200,W87,108,-1,W87,108,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,16,16,193,193,0,0
W8,72,Doctor,1,H136,139,-1,H136,139,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,23,23,194,194,0,0
W180,72,Doctor,2,H198,23,2,H198,23,2,Unmatched,0,0,Unmatched,0,0,H198,23,2,H198,23,2,0,0,194,194,0,0
W96,72,Doctor,3,H55,73,4,H55,73,4,Unmatched,0,0,Unmatched,0,0,H55,73,4,H55,73,4,0,0,194,194,0,0
W80,72,Doctor,4,H132,70,1,H132,70,1,Unmatched,0,0,Unmatched,0,0,H132,70,1,H132,70,1,0,0,193,193,0,0
W97,72,Doctor,5,H26,191,-1,H26,191,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,194,194,0,0
W179,72,Doctor,6,H111,91,1,H111,91,1,Unmatched,0,0,Unmatched,0,0,H111,91,1,H111,91,1,0,0,194,194,0,0
W68,72,Doctor,7,H135,83,2,H135,83,2,Unmatched,0,0,Unmatched,0,0,H135,83,2,H135,83,2,0,0,193,193,0,0
W142,72,Doctor,8,H164,118,2,H164,118,2,Unmatched,0,0,Unmatched,0,0,H164,118,2,H164,118,2,0,0,193,193,0,0
W116,72,Doctor,9,H177,144,4,H177,144,4,Unmatched,0,0,Unmatched,0,0,H177,144,4,H177,144,4,1,1,194,194,0,0
W99,72,Doctor,10,H11,162,4,H11,162,4,Unmatched,0,0,Unmatched,0,0,H11,162,4,H11,162,4,5,5,194,194,0,0
W149,72,Doctor,11,H80,105,-1,H80,105,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,23,23,193,193,0,0
W2,72,Doctor,12,H157,162,-1,H157,162,-1,Unmatched,0,0,Unmatched,0,0,H128,175,4,H128,175,4,7,7,193,193,0,0
W104,72,Doctor,13,H155,70,5,H155,70,5,H18,5,1,H18,5,1,H155,70,5,H155,70,5,0,0,0,0,0,0
W183,72,Doctor,14,H134,133,-1,H134,133,-1,Unmatched,0,0,Unmatched,0,0,H39,96,5,H39,96,5,0,0,194,194,0,0
W47,72,Doctor,15,H193,32,1,H193,32,1,Unmatched,0,0,Unmatched,0,0,H193,32,1,H193,32,1,0,0,194,194,0,0
W136,72,Doctor,16,H133,40,5,H133,40,5,Unmatched,0,0,Unmatched,0,0,H133,40,5,H133,40,5,0,0,194,194,0,0
W71,72,Doctor,17,H19,65,3,H19,65,3,Unmatched,0,0,Unmatched,0,0,H19,65,3,H19,65,3,0,0,193,193,0,0
W69,72,Doctor,18,H33,190,-1,H33,190,-1,Unmatched,0,0,Unmatched,0,0,H80,96,3,H80,96,3,0,0,194,194,0,0
W152,72,Doctor,19,H64,155,-1,H64,155,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,21,21,194,194,0,0
W134,72,Doctor,20,H68,15,2,H68,15,2,Unmatched,0,0,Unmatched,0,0,H68,15,2,H68,15,2,0,0,194,194,0,0
W177,72,Doctor,21,H5,45,2,H5,45,2,Unmatched,0,0,Unmatched,0,0,H5,45,2,H5,45,2,0,0,193,193,0,0
W42,72,Doctor,22,H191,187,2,H191,187,2,Unmatched,0,0,Unmatched,0,0,H191,187,2,H191,187,2,10,10,194,194,0,0
W110,72,Doctor,23,H110,109,-1,H110,109,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,21,21,193,193,0,0
W135,72,Doctor,24,H168,197,5,H168,197,5,Unmatched,0,0,Unmatched,0,0,H168,197,5,H168,197,5,16,16,194,194,0,0
W147,72,Doctor,25,H153,95,-1,H153,95,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,22,22,195,195,0,0
W5,72,Doctor,26,H183,40,3,H183,40,3,Unmatched,0,0,Unmatched,0,0,H183,40,3,H183,40,3,0,0,193,193,0,0
W7,72,Doctor,27,H85,58,1,H85,58,1,Unmatched,0,0,Unmatched,0,0,H85,58,1,H85,58,1,0,0,193,193,0,0
W51,72,Doctor,28,H2,106,1,H2,106,1,Unmatched,0,0,Unmatched,0,0,H2,106,1,H2,106,1,0,0,193,193,0,0
W157,72,Doctor,29,H185,32,1,H185,32,1,Unmatched,0,0,Unmatched,0,0,H185,32,1,H185,32,1,0,0,194,194,0,0
W9,72,Doctor,30,H120,186,-1,H120,186,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,21,21,193,193,0,0
W141,72,Doctor,31,H90,129,5,H90,129,5,Unmatched,0,0,Unmatched,0,0,H90,129,5,H90,129,5,1,1,194,194,0,0
W15,72,Doctor,32,H72,68,2,H72,68,2,Unmatched,0,0,Unmatched,0,0,H72,68,2,H72,68,2,0,0,194,194,0,0
W109,72,Doctor,33,H162,62,2,H162,62,2,Unmatched,0,0,Unmatched,0,0,H162,62,2,H162,62,2,0,0,193,193,0,0
W145,72,Doctor,34,H48,157,5,H48,157,5,Unmatched,0,0,Unmatched,0,0,H48,157,5,H48,157,5,4,4,194,194,0,0
W169,72,Doctor,35,H160,155,4,H160,155,4,Unmatched,0,0,Unmatched,0,0,H160,155,4,H160,155,4,4,4,194,194,0,0
W58,72,Doctor,36,H75,131,-1,H75,131,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,21,21,193,193,0,0
W175,72,Doctor,37,H70,101,2,H70,101,2,Unmatched,0,0,Unmatched,0,0,H70,101,2,H70,101,2,0,0,194,194,0,0
W14,72,Doctor,38,H52,166,2,H52,166,2,Unmatched,0,0,Unmatched,0,0,H52,166,2,H52,166,2,5,5,194,194,0,0
